x1, x2, x3, x4, u0, u1
3.040720, 0.125297, 0.279885, -0.440372, -0.232728
3.046318, 0.116489, 0.266326, -0.422444, -0.218895
3.051645, 0.108040, 0.253546, -0.405696, -0.204077
3.056715, 0.099926, 0.241481, -0.390010, -0.188139
3.061545, 0.092126, 0.230070, -0.375266, -0.170940
3.066146, 0.084621, 0.219249, -0.361342, -0.152325
3.070531, 0.077394, 0.208957, -0.348109, -0.132132
3.074711, 0.070432, 0.199129, -0.335437, -0.110187
3.078693, 0.063723, 0.189700, -0.323188, -0.086304
3.082487, 0.057259, 0.180603, -0.311220, -0.060284
3.086099, 0.051035, 0.171769, -0.299381, -0.031915
3.089535, 0.045047, 0.163125, -0.287512, -0.000969
3.092797, 0.039297, 0.154597, -0.275443, 0.032795
3.095889, 0.033788, 0.146106, -0.262996, 0.069637
3.098811, 0.028528, 0.137569, -0.249976, 0.109835
3.101563, 0.023529, 0.128898, -0.236178, 0.153688
3.104141, 0.018805, 0.119999, -0.221380, 0.201512
3.106540, 0.014378, 0.110773, -0.205343, 0.253649
3.108756, 0.010271, 0.101112, -0.187809, 0.310466
3.110778, 0.006515, 0.090902, -0.168499, 0.372353
3.112596, 0.003145, 0.080019, -0.147112, 0.439732
3.114197, 0.000202, 0.068330, -0.123319, 0.513053
3.115563, -0.002264, 0.055690, -0.096766, 0.592799
3.116677, -0.004199, 0.041944, -0.067066, 0.679487
3.117516, -0.005541, 0.026922, -0.033799, 0.773672
3.118054, -0.006217, 0.010440, 0.003492, 
